taxonUUID_x,TT_tfNameCode,taxonRank_x,TT_scientificName,TT_speciesKey,taxonUUID_y,TF_tfNameCode,分類處理狀態,cattfNameCode,taxonRank_y,nativeness,TF_scientificName,simplifiedScientificName,TF_speciesKey
870e1747-e887-4b0a-a854-6f846113ff1f,C303120303050402050510000000000000000,order,Alismatales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Alismatales,870e1747-e887-4b0a-a854-6f846113ff1f,C303120303050402050510000000000000000,accepted name 接受名,,order,原生 Native,Alismatales,Alismatales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Alismatales
dadab904-8bbd-4241-8423-87e0e9b9129e,C303120303050402050511000000000000000,order,Petrosaviales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Petrosaviales,dadab904-8bbd-4241-8423-87e0e9b9129e,C303120303050402050511000000000000000,accepted name 接受名,,order,原生 Native,Petrosaviales,Petrosaviales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Petrosaviales
9e6e580c-0aed-4880-a817-80ccfb3ed798,C303120303050402050512000000000000000,order,Dioscoreales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dioscoreales,9e6e580c-0aed-4880-a817-80ccfb3ed798,C303120303050402050512000000000000000,accepted name 接受名,,order,原生 Native,Dioscoreales,Dioscoreales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dioscoreales
de5a9b92-c36f-4f0d-ad95-228631f09ce2,C303120303050402050513000000000000000,order,Pandanales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Pandanales,de5a9b92-c36f-4f0d-ad95-228631f09ce2,C303120303050402050513000000000000000,accepted name 接受名,,order,原生 Native,Pandanales,Pandanales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Pandanales
fb79a6d5-78de-4a6d-8f94-c07ea52d120b,C303120303050402050514000000000000000,order,Liliales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales,fb79a6d5-78de-4a6d-8f94-c07ea52d120b,C303120303050402050514000000000000000,accepted name 接受名,,order,原生 Native,Liliales,Liliales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Liliales
eda6b5e2-24be-4132-9ecf-f4aa9199d4d6,C303120303050402050515000000000000000,order,Asparagales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales,eda6b5e2-24be-4132-9ecf-f4aa9199d4d6,C303120303050402050515000000000000000,accepted name 接受名,,order,原生 Native,Asparagales,Asparagales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asparagales
89ddab84-9395-458d-bdd1-8b9d478632a5,C303120303050402050516000000000000000,order,Arecales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Arecales,89ddab84-9395-458d-bdd1-8b9d478632a5,C303120303050402050516000000000000000,accepted name 接受名,,order,原生 Native,Arecales,Arecales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Arecales
987b9788-f3ac-40d8-838f-a5fcaa633b1e,C303120303050402050517000000000000000,order,Commelinales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Commelinales,987b9788-f3ac-40d8-838f-a5fcaa633b1e,C303120303050402050517000000000000000,accepted name 接受名,,order,原生 Native,Commelinales,Commelinales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Commelinales
63d03bd6-3017-4969-908a-3cbbdc633fd0,C303120303050402050518000000000000000,order,Zingiberales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Zingiberales,63d03bd6-3017-4969-908a-3cbbdc633fd0,C303120303050402050518000000000000000,accepted name 接受名,,order,原生 Native,Zingiberales,Zingiberales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Zingiberales
2e379a58-7ce5-4cc0-928c-a0ac763a89fb,C303120303050402050520000000000000000,order,Ceratophyllales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ceratophyllales,2e379a58-7ce5-4cc0-928c-a0ac763a89fb,C303120303050402050520000000000000000,accepted name 接受名,,order,原生 Native,Ceratophyllales,Ceratophyllales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ceratophyllales
6a9c39a0-1a84-4057-a8bb-df67452c2ec1,C303120303050402050521000000000000000,order,Ranunculales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales,6a9c39a0-1a84-4057-a8bb-df67452c2ec1,C303120303050402050521000000000000000,accepted name 接受名,,order,原生 Native,Ranunculales,Ranunculales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales
f68d9ac4-2cf2-4dff-8478-5788d36274bf,C303120303050402050522000000000000000,order,Proteales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Proteales,f68d9ac4-2cf2-4dff-8478-5788d36274bf,C303120303050402050522000000000000000,accepted name 接受名,,order,原生 Native,Proteales,Proteales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Proteales
b7ed6511-941c-45bd-a281-58ce9f952e28,C303120303050402050523000000000000000,order,Trochodendrales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Trochodendrales,b7ed6511-941c-45bd-a281-58ce9f952e28,C303120303050402050523000000000000000,accepted name 接受名,,order,原生 Native,Trochodendrales,Trochodendrales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Trochodendrales
418504a4-7492-4e14-bdbe-37216116a248,C303120303050402050524000000000000000,order,Buxales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Buxales,418504a4-7492-4e14-bdbe-37216116a248,C303120303050402050524000000000000000,accepted name 接受名,,order,原生 Native,Buxales,Buxales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Buxales
e9f4a72d-5067-4ce0-a3bd-3e6055fa1fdf,C303120303050402050525000000000000000,order,Gunnerales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gunnerales,e9f4a72d-5067-4ce0-a3bd-3e6055fa1fdf,C303120303050402050525000000000000000,accepted name 接受名,,order,栽培 Cultivated (non-native),Gunnerales,Gunnerales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gunnerales
69c289eb-9a63-41da-b13c-d9c90090708a,C303120303050402050526000000000000000,order,Dilleniales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dilleniales,69c289eb-9a63-41da-b13c-d9c90090708a,C303120303050402050526000000000000000,accepted name 接受名,,order,栽培 Cultivated (non-native),Dilleniales,Dilleniales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dilleniales
026abcfc-acef-48a0-86bf-e69feb2d2834,C303120303050402050527000000000000000,order,Saxifragales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Saxifragales,026abcfc-acef-48a0-86bf-e69feb2d2834,C303120303050402050527000000000000000,accepted name 接受名,,order,原生 Native,Saxifragales,Saxifragales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Saxifragales
911f73fc-ca32-4f41-8f18-35553663944e,C303120303050402050528000000000000000,order,Vitales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Vitales,911f73fc-ca32-4f41-8f18-35553663944e,C303120303050402050528000000000000000,accepted name 接受名,,order,原生 Native,Vitales,Vitales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Vitales
bf6b8c0f-fbb1-47ae-8cfb-dd1d6ca6b168,C303120303050402050529000000000000000,order,Zygophyllales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Zygophyllales,bf6b8c0f-fbb1-47ae-8cfb-dd1d6ca6b168,C303120303050402050529000000000000000,accepted name 接受名,,order,原生 Native,Zygophyllales,Zygophyllales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Zygophyllales
faf2740f-45eb-4208-a892-774d1320b4d2,C303120303050402050530000000000000000,order,Fabales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Fabales,faf2740f-45eb-4208-a892-774d1320b4d2,C303120303050402050530000000000000000,accepted name 接受名,,order,原生 Native,Fabales,Fabales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Fabales
10c236ce-5961-4132-9064-49fb656ad5c8,C303120303050402050531000000000000000,order,Rosales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Rosales,10c236ce-5961-4132-9064-49fb656ad5c8,C303120303050402050531000000000000000,accepted name 接受名,,order,原生 Native,Rosales,Rosales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Rosales
45f50a0f-125c-4ddd-a16d-b70f6829b865,C303120303050402050532000000000000000,order,Fagales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Fagales,45f50a0f-125c-4ddd-a16d-b70f6829b865,C303120303050402050532000000000000000,accepted name 接受名,,order,原生 Native,Fagales,Fagales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Fagales
23acbfbc-fa3f-45c1-bf85-7dc141925c74,C303120303050402050533000000000000000,order,Cucurbitales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Cucurbitales,23acbfbc-fa3f-45c1-bf85-7dc141925c74,C303120303050402050533000000000000000,accepted name 接受名,,order,原生 Native,Cucurbitales,Cucurbitales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Cucurbitales
4ed541ce-9be6-4e64-b028-e62bb6d29064,C303120303050402050534000000000000000,order,Celastrales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Celastrales,4ed541ce-9be6-4e64-b028-e62bb6d29064,C303120303050402050534000000000000000,accepted name 接受名,,order,原生 Native,Celastrales,Celastrales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Celastrales
a74c9853-ac27-4b4e-ad01-053a9d2a7794,C303120303050402050535000000000000000,order,Oxalidales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Oxalidales,a74c9853-ac27-4b4e-ad01-053a9d2a7794,C303120303050402050535000000000000000,accepted name 接受名,,order,原生 Native,Oxalidales,Oxalidales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Oxalidales
9225dddf-84ea-4e56-a7b4-a24ec4f5287b,C303120303050402050536000000000000000,order,Malpighiales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Malpighiales,9225dddf-84ea-4e56-a7b4-a24ec4f5287b,C303120303050402050536000000000000000,accepted name 接受名,,order,原生 Native,Malpighiales,Malpighiales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Malpighiales
9456c517-3ef9-434f-ba64-398b2c769de3,C303120303050402050537000000000000000,order,Geraniales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Geraniales,9456c517-3ef9-434f-ba64-398b2c769de3,C303120303050402050537000000000000000,accepted name 接受名,,order,原生 Native,Geraniales,Geraniales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Geraniales
26d2ae64-6204-4d67-acb8-981ff1d202da,C303120303050402050538000000000000000,order,Myrtales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Myrtales,26d2ae64-6204-4d67-acb8-981ff1d202da,C303120303050402050538000000000000000,accepted name 接受名,,order,原生 Native,Myrtales,Myrtales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Myrtales
759ad8fd-380d-43a4-b25f-cdb37c00adce,C303120303050402050539000000000000000,order,Crossosomatales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Crossosomatales,759ad8fd-380d-43a4-b25f-cdb37c00adce,C303120303050402050539000000000000000,accepted name 接受名,,order,原生 Native,Crossosomatales,Crossosomatales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Crossosomatales
35d0e9bd-3770-45f6-af67-f91c9a7a88ff,C303120303050402050540000000000000000,order,Picramniales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Picramniales,35d0e9bd-3770-45f6-af67-f91c9a7a88ff,C303120303050402050540000000000000000,accepted name 接受名,,order,栽培 Cultivated (non-native),Picramniales,Picramniales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Picramniales
2fa35d60-a198-42a7-98fd-8106acadbc26,C303120303050402050541000000000000000,order,Huerteales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Huerteales,2fa35d60-a198-42a7-98fd-8106acadbc26,C303120303050402050541000000000000000,accepted name 接受名,,order,原生 Native,Huerteales,Huerteales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Huerteales
fa1b4098-982a-4858-a9c8-c4095cbe14b5,C303120303050402050542000000000000000,order,Sapindales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Sapindales,fa1b4098-982a-4858-a9c8-c4095cbe14b5,C303120303050402050542000000000000000,accepted name 接受名,,order,原生 Native,Sapindales,Sapindales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Sapindales
e65d7035-50b7-4867-8655-355649abd179,C303120303050402050543000000000000000,order,Malvales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Malvales,e65d7035-50b7-4867-8655-355649abd179,C303120303050402050543000000000000000,accepted name 接受名,,order,原生 Native,Malvales,Malvales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Malvales
cb0d2b08-97fb-42ca-9ac8-d2d38ea1c83a,C303120303050402050544000000000000000,order,Brassicales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Brassicales,cb0d2b08-97fb-42ca-9ac8-d2d38ea1c83a,C303120303050402050544000000000000000,accepted name 接受名,,order,原生 Native,Brassicales,Brassicales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Brassicales
520cf167-010a-4996-b3c6-eea79bd2c347,C303120303050402050545000000000000000,order,Berberidopsidales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Berberidopsidales,520cf167-010a-4996-b3c6-eea79bd2c347,C303120303050402050545000000000000000,accepted name 接受名,,order,栽培 Cultivated (non-native),Berberidopsidales,Berberidopsidales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Berberidopsidales
7aea1453-9f64-4ce3-868d-8ed09e1277bb,C303120303050402050546000000000000000,order,Santalales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Santalales,7aea1453-9f64-4ce3-868d-8ed09e1277bb,C303120303050402050546000000000000000,accepted name 接受名,,order,原生 Native,Santalales,Santalales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Santalales
2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,C303120303050402050547000000000000000,order,Caryophyllales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Caryophyllales,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,C303120303050402050547000000000000000,accepted name 接受名,,order,原生 Native,Caryophyllales,Caryophyllales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Caryophyllales
f50056fd-8c10-4230-b2c6-144d6e648746,C303120303050402050548000000000000000,order,Cornales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Cornales,f50056fd-8c10-4230-b2c6-144d6e648746,C303120303050402050548000000000000000,accepted name 接受名,,order,原生 Native,Cornales,Cornales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Cornales
575d865b-7c7a-4991-84c7-9dabec98d028,C303120303050402050549000000000000000,order,Ericales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ericales,575d865b-7c7a-4991-84c7-9dabec98d028,C303120303050402050549000000000000000,accepted name 接受名,,order,原生 Native,Ericales,Ericales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ericales
28cdf8a4-7658-408f-92b2-88706108c28c,C303120303050402050550000000000000000,order,Icacinales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Icacinales,28cdf8a4-7658-408f-92b2-88706108c28c,C303120303050402050550000000000000000,accepted name 接受名,,order,原生 Native,Icacinales,Icacinales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Icacinales
ecec58f7-2493-406c-bd68-a55d7d85221f,C303120303050402050551000000000000000,order,Metteniusales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Metteniusales,ecec58f7-2493-406c-bd68-a55d7d85221f,C303120303050402050551000000000000000,accepted name 接受名,,order,栽培 Cultivated (non-native),Metteniusales,Metteniusales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Metteniusales
69627f28-232f-44d9-bdd8-3441ece27e3e,C303120303050402050552000000000000000,order,Garryales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Garryales,69627f28-232f-44d9-bdd8-3441ece27e3e,C303120303050402050552000000000000000,accepted name 接受名,,order,原生 Native,Garryales,Garryales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Garryales
6e58ba70-40ad-4e0a-b11e-47a00fe943a0,C303120303050402050553000000000000000,order,Gentianales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gentianales,6e58ba70-40ad-4e0a-b11e-47a00fe943a0,C303120303050402050553000000000000000,accepted name 接受名,,order,原生 Native,Gentianales,Gentianales,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Gentianales
